"LOCATION_ID","SAMPLE_DATE","DATA_PROVIDER","WATER COLUMN - BS","WATER COLUMN - OW","WATER COLUMN - SD"
"0602SON0072_C",2018-06-16,"CSL",3,3,3
"0602SON0072_C",2018-06-30,"CSL",3,3,3
"0602SON0072_C",2018-07-14,"CSL",3,3,3
"0602SON0072_C",2018-07-28,"CSL",3,3,3
"0602SON0072_C",2018-08-12,"CSL",3,3,3
"0602SON0072_C",2018-08-25,"CSL",3,3,3
"0602SON0072_C",2018-09-08,"CSL",3,3,3
"0602SON0072_C",2018-09-22,"CSL",3,3,3
"0602SON0072_SSE",2015-06-01,"CSL",NA,NA,1
"0602TUL0068_C",2014-06-27,"CSL",3,3,3
"0602TUL0068_C",2014-07-14,"CSL",3,3,3
"0602TUL0068_C",2014-07-29,"CSL",3,3,3
"0602TUL0068_C",2014-08-13,"CSL",3,3,3
"0602TUL0068_C",2014-08-25,"CSL",3,3,3
"0602TUL0068_C",2014-09-08,"CSL",3,3,3
"0602TUL0068_C",2014-09-22,"CSL",2,2,NA
"0602TUL0068_C",2014-10-08,"CSL",3,3,3
"0602TUL0068_C",2015-06-03,"CSL",3,3,3
"0602TUL0068_C",2015-06-15,"CSL",3,3,3
"0602TUL0068_C",2015-07-02,"CSL",3,3,3
"0602TUL0068_C",2015-07-13,"CSL",3,3,3
"0602TUL0068_C",2015-07-27,"CSL",3,3,3
"0602TUL0068_C",2015-08-12,"CSL",3,3,3
"0602TUL0068_C",2015-08-24,"CSL",3,3,3
"0602TUL0068_C",2015-09-08,"CSL",3,3,3
"0602TUL0068_C",2016-06-06,"CSL",2,2,NA
"0602TUL0068_C",2016-06-16,"CSL",2,2,NA
"0602TUL0068_C",2016-07-05,"CSL",2,2,NA
"0602TUL0068_C",2016-07-19,"CSL",2,2,NA
"0602TUL0068_C",2016-08-02,"CSL",2,2,NA
"0602TUL0068_C",2016-08-16,"CSL",2,2,NA
"0602TUL0068_C",2016-09-04,"CSL",2,2,NA
"0602TUL0068_C",2016-09-18,"CSL",2,2,NA
"0602TUL0068_C",2017-06-14,"CSL",3,3,3
"0602TUL0068_C",2017-06-28,"CSL",3,3,3
"0602TUL0068_C",2017-07-10,"CSL",3,3,3
"0602TUL0068_C",2017-07-23,"CSL",3,3,3
"0602TUL0068_C",2017-08-05,"CSL",3,3,3
"0602TUL0068_C",2017-08-19,"CSL",3,3,3
"0602TUL0068_C",2017-09-04,"CSL",3,3,3
"0602TUL0068_C",2017-09-10,"CSL",3,3,3
"0602TUL0068_C",2018-06-02,"CSL",3,3,3
"0602TUL0068_C",2018-06-19,"CSL",NA,NA,1
"0602TUL0068_C",2018-06-20,"CSL",3,3,3
"0602TUL0068_C",2018-07-01,"CSL",3,3,3
"0602TUL0068_C",2018-07-15,"CSL",3,3,3
"0602TUL0068_C",2018-07-29,"CSL",3,3,3
"0602TUL0068_C",2018-08-12,"CSL",3,3,3
"0602TUL0068_C",2018-08-26,"CSL",3,3,3
"0602TUL0068_C",2018-09-16,"CSL",3,3,3
"0602ULI0067_C",2015-07-02,"CSL",3,3,3
"0602ULI0067_C",2015-07-16,"CSL",3,3,3
"0602ULI0067_C",2015-07-28,"CSL",3,3,3
"0602ULI0067_C",2015-08-13,"CSL",3,3,3
"0602ULI0067_C",2015-08-26,"CSL",3,3,3
"0602ULI0067_C",2015-09-09,"CSL",3,3,3
"0602ULI0067_C",2015-09-16,"CSL",3,3,3
"0602ULI0067_C",2015-09-28,"CSL",3,3,3
"0602ULI0067_C",2016-06-06,"CSL",2,2,NA
"0602ULI0067_C",2016-06-22,"CSL",2,2,NA
"0602ULI0067_C",2016-07-06,"CSL",3,3,3
"0602ULI0067_C",2016-07-19,"CSL",3,3,3
"0602ULI0067_C",2016-08-03,"CSL",3,3,3
"0602ULI0067_C",2016-08-17,"CSL",3,3,3
"0602ULI0067_C",2016-08-30,"CSL",3,3,3
"0602ULI0067_C",2016-09-12,"CSL",3,3,3
"0602ULI0067_C",2017-06-07,"CSL",3,3,3
"0602ULI0067_C",2017-06-21,"CSL",3,3,3
"0602ULI0067_C",2017-07-04,"CSL",3,3,3
"0602ULI0067_C",2017-07-19,"CSL",3,3,3
"0602ULI0067_C",2017-08-01,"CSL",3,3,3
"0602ULI0067_C",2017-08-16,"CSL",3,3,3
"0602ULI0067_C",2017-08-30,"CSL",3,3,3
"0602ULI0067_C",2017-09-20,"CSL",3,3,3
"0602ULI0067_C",2018-05-30,"CSL",3,3,3
"0602ULI0067_C",2018-06-13,"CSL",4,4,4
"0602ULI0067_C",2018-06-26,"CSL",3,3,3
"0602ULI0067_C",2018-07-09,"CSL",3,3,3
"0602ULI0067_C",2018-07-24,"CSL",3,3,3
"0602ULI0067_C",2018-08-06,"CSL",3,3,3
"0602ULI0067_C",2018-08-20,"CSL",3,3,3
"0602ULI0067_C",2018-09-04,"CSL",3,3,3
"0602WAR0094_C",2014-06-01,"CSL",3,3,3
"0602WAR0094_C",2014-06-14,"CSL",3,3,3
"0602WAR0094_C",2014-06-29,"CSL",3,3,3
"0602WAR0094_C",2014-07-13,"CSL",3,3,3
"0602WAR0094_C",2014-07-26,"CSL",3,3,3
"0602WAR0094_C",2014-08-09,"CSL",3,3,3
"0602WAR0094_C",2014-08-24,"CSL",3,3,3
"0602WAR0094_C",2014-09-07,"CSL",3,3,3
"0602WAR0094_C",2015-05-30,"CSL",3,3,3
"0602WAR0094_C",2015-06-14,"CSL",3,3,3
"0602WAR0094_C",2015-06-26,"CSL",3,3,3
"0602WAR0094_C",2015-07-12,"CSL",3,3,3
"0602WAR0094_C",2015-07-26,"CSL",3,3,3
"0602WAR0094_C",2015-08-08,"CSL",3,3,3
"0602WAR0094_C",2015-08-23,"CSL",3,3,3
"0602WAR0094_C",2015-09-06,"CSL",3,3,3
"0602WAR0094_C",2016-06-13,"CSL",3,3,3
"0602WAR0094_C",2016-06-26,"CSL",3,3,3
"0602WAR0094_C",2016-07-10,"CSL",3,3,3
"0602WAR0094_C",2016-07-24,"CSL",3,3,3
"0602WAR0094_C",2016-08-07,"CSL",3,3,3
"0602WAR0094_C",2016-08-21,"CSL",3,3,3
"0602WAR0094_C",2016-09-04,"CSL",3,3,3
"0602WAR0094_C",2016-09-17,"CSL",3,3,3
"0602WAR0094_C",2017-06-11,"CSL",3,3,3
"0602WAR0094_C",2017-06-25,"CSL",3,3,3
"0602WAR0094_C",2017-07-09,"CSL",3,3,3
"0602WAR0094_C",2017-07-22,"CSL",3,3,3
"0602WAR0094_C",2017-08-06,"CSL",3,3,3
"0602WAR0094_C",2017-08-20,"CSL",3,3,3
"0602WAR0094_C",2017-09-04,"CSL",3,3,3
"0602WAR0094_C",2017-09-17,"CSL",3,3,3
"0602WAR0094_C",2018-06-03,"CSL",3,3,3
"0602WAR0094_C",2018-06-17,"CSL",4,4,4
"0602WAR0094_C",2018-06-30,"CSL",3,3,3
"0602WAR0094_C",2018-07-15,"CSL",3,3,3
"0602WAR0094_C",2018-07-29,"CSL",3,3,3
"0602WAR0094_C",2018-08-13,"CSL",3,3,3
"0602WAR0094_C",2018-08-25,"CSL",3,3,3
"0602WAR0094_C",2018-09-09,"CSL",3,3,3
"0702OTI0175_C",2018-09-28,"CSL",1,NA,NA
"0702OTI0175_CSL1",2017-06-28,"CSL",3,3,3
"0702OTI0175_CSL1",2017-07-12,"CSL",3,3,3
"0702OTI0175_CSL1",2017-07-26,"CSL",3,3,3
"0702OTI0175_CSL1",2017-08-09,"CSL",3,3,3
"0702OTI0175_CSL1",2017-08-23,"CSL",3,3,3
"0702OTI0175_CSL1",2017-09-06,"CSL",3,3,3
"0702OTI0175_CSL1",2017-09-20,"CSL",3,3,3
"0702OTI0175_CSL1",2017-10-04,"CSL",3,3,3
"0702OTI0175_CSL1",2018-06-20,"CSL",3,3,3
"0702OTI0175_CSL1",2018-07-05,"CSL",2,2,NA
"0702OTI0175_CSL1",2018-07-16,"CSL",6,6,6
"0702OTI0175_CSL1",2018-07-31,"CSL",3,3,3
"0702OTI0175_CSL1",2018-08-15,"CSL",3,3,3
"0702OTI0175_CSL1",2018-08-29,"CSL",3,3,3
"0702OTI0175_CSL1",2018-09-14,"CSL",3,3,3
"0702OTI0175_CSL1",2018-09-28,"CSL",NA,2,2
"0702OTI0175_CSL2",2017-06-28,"CSL",3,3,3
"0702OTI0175_CSL2",2017-07-12,"CSL",3,3,3
"0702OTI0175_CSL2",2017-07-26,"CSL",3,3,3
"0702OTI0175_CSL2",2017-08-09,"CSL",3,3,3
"0702OTI0175_CSL2",2017-08-23,"CSL",3,3,3
"0702OTI0175_CSL2",2017-09-06,"CSL",3,3,3
"0702OTI0175_CSL2",2017-09-20,"CSL",3,3,3
"0702OTI0175_CSL2",2017-10-04,"CSL",3,3,3
"0702OTI0175_CSL2",2018-06-20,"CSL",3,3,3
"0702OTI0175_CSL2",2018-07-05,"CSL",2,2,NA
"0702OTI0175_CSL2",2018-07-16,"CSL",6,6,6
"0702OTI0175_CSL2",2018-07-31,"CSL",3,3,3
"0702OTI0175_CSL2",2018-08-15,"CSL",3,3,3
"0702OTI0175_CSL2",2018-08-29,"CSL",3,3,3
"0702OTI0175_CSL2",2018-09-14,"CSL",3,3,3
"0702OTI0175_CSL2",2018-09-28,"CSL",3,3,3
"0703CAZ0153_C",2014-06-18,"CSL",3,3,3
"0703CAZ0153_C",2014-07-01,"CSL",3,3,3
"0703CAZ0153_C",2014-07-15,"CSL",3,3,3
"0703CAZ0153_C",2014-07-24,"CSL",3,3,3
"0703CAZ0153_C",2014-08-08,"CSL",3,3,3
"0703CAZ0153_C",2014-08-25,"CSL",3,3,3
"0703CAZ0153_C",2014-09-02,"CSL",NA,2,2
"0703CAZ0153_C",2014-09-21,"CSL",3,3,3
"0703CAZ0153_C",2015-07-13,"CSL",NA,1,NA
"0703CAZ0153_C",2016-06-23,"CSL",3,3,3
"0703CAZ0153_C",2016-07-03,"CSL",3,3,3
"0703CAZ0153_C",2016-07-15,"CSL",3,3,3
"0703CAZ0153_C",2016-07-24,"CSL",3,3,3
"0703CAZ0153_C",2016-08-03,"CSL",3,3,3
"0703CAZ0153_C",2016-08-28,"CSL",3,3,3
"0703CAZ0153_C",2016-09-05,"CSL",3,3,3
"0703CAZ0153_C",2016-09-22,"CSL",3,3,3
"0703CAZ0153_C",2017-06-21,"CSL",3,3,3
"0703CAZ0153_C",2017-06-28,"CSL",3,3,3
"0703CAZ0153_C",2017-07-09,"CSL",3,3,3
"0703CAZ0153_C",2017-07-24,"CSL",3,3,3
"0703CAZ0153_C",2017-07-31,"CSL",3,3,3
"0703CAZ0153_C",2017-08-14,"CSL",3,3,3
"0703CAZ0153_C",2017-08-27,"CSL",3,3,3
"0703CAZ0153_C",2017-09-02,"CSL",3,3,3
"0703CAZ0153_C",2018-06-10,"CSL",3,3,3
"0703CAZ0153_C",2018-06-19,"CSL",3,3,3
"0703CAZ0153_C",2018-07-07,"CSL",3,3,3
"0703CAZ0153_C",2018-07-17,"CSL",3,3,3
"0703CAZ0153_C",2018-07-29,"CSL",3,3,3
"0703CAZ0153_C",2018-08-19,"CSL",3,3,3
"0703CAZ0153_C",2018-09-02,"CSL",3,3,3
"0703CAZ0153_C",2018-09-13,"CSL",3,3,3
"0703DER0139A_C",2014-06-16,"CSL",3,3,3
"0703DER0139A_C",2014-06-29,"CSL",3,3,3
"0703DER0139A_C",2014-07-06,"CSL",3,3,3
"0703DER0139A_C",2014-07-20,"CSL",3,3,3
"0703DER0139A_C",2014-08-03,"CSL",3,3,3
"0703DER0139A_C",2014-08-16,"CSL",3,3,3
"0703DER0139A_C",2014-09-01,"CSL",3,3,3
"0703DER0139A_C",2014-09-14,"CSL",3,3,3
"0703DER0139A_C",2015-06-06,"CSL",3,3,3
"0703DER0139A_C",2015-06-28,"CSL",3,3,3
"0703DER0139A_C",2015-07-13,"CSL",3,3,3
"0703DER0139A_C",2015-07-22,"CSL",3,3,3
"0703DER0139A_C",2015-08-09,"CSL",3,3,3
"0703DER0139A_C",2015-08-30,"CSL",3,3,3
"0703DER0139A_C",2015-09-12,"CSL",3,3,3
"0703DER0139A_C",2015-09-26,"CSL",3,3,3
"0703DER0139A_C",2016-06-15,"CSL",3,3,3
"0703DER0139A_C",2016-06-26,"CSL",3,3,3
"0703DER0139A_C",2016-07-06,"CSL",3,3,3
"0703DER0139A_C",2016-07-20,"CSL",3,3,3
"0703DER0139A_C",2016-08-06,"CSL",3,3,3
"0703DER0139A_C",2016-08-27,"CSL",3,3,3
"0703DER0139A_C",2016-09-07,"CSL",3,3,3
"0703DER0139A_C",2016-09-25,"CSL",3,3,3
"0703DER0139A_C",2017-06-18,"CSL",3,3,3
"0703DER0139A_C",2017-07-09,"CSL",3,3,3
"0703DER0139A_C",2017-07-26,"CSL",3,3,3
"0703DER0139A_C",2017-08-09,"CSL",3,3,3
"0703DER0139A_C",2017-08-16,"CSL",3,3,3
"0703DER0139A_C",2017-09-02,"CSL",3,3,3
"0703DER0139A_C",2017-09-16,"CSL",3,3,3
"0703DER0139A_C",2017-10-01,"CSL",3,3,3
"0703DER0139A_C",2018-06-10,"CSL",3,3,3
"0703DER0139A_C",2018-06-27,"CSL",4,4,4
"0703DER0139A_C",2018-07-14,"CSL",3,3,3
"0703DER0139A_C",2018-08-01,"CSL",3,3,3
"0703DER0139A_C",2018-08-12,"CSL",3,3,3
"0703DER0139A_C",2018-08-29,"CSL",3,3,3
"0703DER0139A_C",2018-09-16,"CSL",3,3,3
"0703DER0139A_C",2018-09-30,"CSL",3,3,3
"0703JAM0144_C",2016-06-21,"CSL",3,3,3
"0703JAM0144_C",2016-07-06,"CSL",3,3,3
"0703JAM0144_C",2016-07-28,"CSL",3,3,3
"0703JAM0144_C",2016-08-17,"CSL",3,3,3
"0703JAM0144_C",2016-09-08,"CSL",3,3,3
"0703JAM0144_C",2016-09-27,"CSL",NA,1,NA
"0703JAM0144_C",2017-06-28,"CSL",3,3,3
"0703JAM0144_C",2017-07-11,"CSL",3,3,3
"0703JAM0144_C",2017-08-02,"CSL",3,3,3
"0703JAM0144_C",2017-08-17,"CSL",3,3,3
"0703JAM0144_C",2017-09-04,"CSL",3,3,3
"0703JAM0144_C",2017-10-02,"CSL",3,3,3
"0703JAM0144_C",2018-06-05,"CSL",3,3,3
"0703JAM0144_C",2018-06-19,"CSL",3,3,3
"0703JAM0144_C",2018-07-02,"CSL",4,4,4
"0703JAM0144_C",2018-07-17,"CSL",3,3,3
"0703JAM0144_C",2018-07-29,"CSL",3,3,3
"0703JAM0144_C",2018-08-15,"CSL",3,3,3
"0703JAM0144_C",2018-09-04,"CSL",3,3,3
"0703JAM0144_C",2018-09-16,"CSL",3,3,3
"0703KAS0109_C",2014-06-04,"CSL",NA,2,2
"0703KAS0109_C",2014-07-01,"CSL",NA,2,2
"0703KAS0109_C",2014-07-22,"CSL",NA,2,2
"0703KAS0109_C",2014-08-04,"CSL",NA,2,2
"0703KAS0109_C",2014-08-19,"CSL",NA,2,2
"0703KAS0109_C",2014-09-04,"CSL",NA,2,2
"0703KAS0109_C",2014-09-16,"CSL",NA,2,2
"0703KAS0109_C",2014-09-30,"CSL",NA,2,2
"0703KAS0109_C",2015-06-06,"CSL",NA,2,2
"0703KAS0109_C",2015-06-24,"CSL",NA,2,2
"0703KAS0109_C",2015-07-12,"CSL",NA,2,2
"0703KAS0109_C",2015-07-26,"CSL",NA,2,2
"0703KAS0109_C",2015-08-09,"CSL",NA,2,2
"0703KAS0109_C",2015-08-27,"CSL",NA,2,2
"0703KAS0109_C",2015-09-13,"CSL",NA,2,2
"0703KAS0109_C",2015-09-27,"CSL",NA,2,2
"0703KAS0109_C",2017-06-24,"CSL",NA,2,2
"0703KAS0109_C",2017-07-09,"CSL",NA,2,2
"0703KAS0109_C",2017-07-23,"CSL",NA,2,2
"0703KAS0109_C",2017-08-06,"CSL",NA,2,2
"0703KAS0109_C",2017-08-20,"CSL",NA,2,2
"0703KAS0109_C",2017-09-04,"CSL",NA,2,2
"0703KAS0109_C",2017-09-17,"CSL",NA,2,2
"0703KAS0109_C",2017-10-01,"CSL",NA,2,2
"0703KAS0109_C",2018-06-03,"CSL",NA,2,2
"0703KAS0109_C",2018-06-15,"CSL",NA,3,3
"0703KAS0109_C",2018-07-01,"CSL",NA,2,2
"0703KAS0109_C",2018-07-22,"CSL",NA,2,2
"0703KAS0109_C",2018-08-05,"CSL",NA,2,2
"0703KAS0109_C",2018-08-19,"CSL",NA,2,2
"0703KAS0109_C",2018-09-02,"CSL",NA,2,2
"0703KAS0109_C",2018-09-15,"CSL",NA,2,2
"0703PAN0094_C",2014-06-22,"CSL",NA,2,2
"0703PAN0094_C",2014-07-06,"CSL",NA,2,2
"0703PAN0094_C",2014-07-20,"CSL",NA,2,2
"0703PAN0094_C",2014-08-10,"CSL",NA,2,2
"0703PAN0094_C",2014-08-24,"CSL",NA,2,2
"0703PAN0094_C",2014-09-07,"CSL",NA,2,2
"0703PAN0094_C",2014-09-21,"CSL",NA,2,2
"0703PAN0094_C",2015-06-22,"CSL",NA,2,2
"0703PAN0094_C",2015-07-06,"CSL",NA,2,2
"0703PAN0094_C",2015-07-20,"CSL",NA,2,2
"0703PAN0094_C",2015-08-04,"CSL",NA,2,2
"0703PAN0094_C",2015-08-24,"CSL",NA,2,2
"0703PAN0094_C",2015-09-08,"CSL",NA,2,2
"0703PAN0094_C",2015-09-22,"CSL",NA,2,2
"0703PAN0094_C",2016-06-21,"CSL",NA,1,NA
"0703PAN0094_C",2016-07-05,"CSL",NA,2,2
"0703PAN0094_C",2016-07-17,"CSL",NA,2,2
"0703PAN0094_C",2016-08-02,"CSL",NA,2,2
"0703PAN0094_C",2016-08-09,"CSL",NA,2,2
"0703PAN0094_C",2016-08-30,"CSL",NA,2,2
"0703PAN0094_C",2016-09-18,"CSL",NA,2,2
"0703PAN0094_C",2016-10-02,"CSL",NA,1,NA
"0703PAN0094_C",2017-06-12,"CSL",NA,2,2
"0703PAN0094_C",2017-06-26,"CSL",NA,2,2
"0703PAN0094_C",2017-07-11,"CSL",NA,2,2
"0703PAN0094_C",2017-07-17,"CSL",NA,2,2
"0703PAN0094_C",2017-07-31,"CSL",NA,2,2
"0703PAN0094_C",2017-08-14,"CSL",NA,2,2
"0703PAN0094_C",2017-09-10,"CSL",NA,2,2
"0703PAN0094_C",2017-09-25,"CSL",NA,3,3
"0703PAN0094_C",2018-06-04,"CSL",NA,2,2
"0703PAN0094_C",2018-06-19,"CSL",NA,2,2
"0703PAN0094_C",2018-07-09,"CSL",NA,2,2
"0703PAN0094_C",2018-07-15,"CSL",NA,2,2
"0703PAN0094_C",2018-07-29,"CSL",NA,2,2
"0703PAN0094_C",2018-08-13,"CSL",NA,2,2
"0703PAN0094_C",2018-09-11,"CSL",NA,2,2
"0703PAN0094_C",2018-09-30,"CSL",NA,2,2
"0703PLE0019_C",2014-07-05,"CSL",NA,2,2
"0703PLE0019_C",2014-07-20,"CSL",NA,2,2
"0703PLE0019_C",2014-08-02,"CSL",NA,2,2
"0703PLE0019_C",2014-08-16,"CSL",NA,2,2
"0703PLE0019_C",2014-08-30,"CSL",NA,2,2
"0703PLE0019_C",2014-09-13,"CSL",NA,2,2
"0703PLE0019_C",2014-09-28,"CSL",NA,2,2
"0703PLE0019_C",2014-10-12,"CSL",NA,2,2
"0703PLE0019_C",2015-06-14,"CSL",NA,2,2
"0703PLE0019_C",2015-06-27,"CSL",NA,2,2
"0703PLE0019_C",2015-07-12,"CSL",NA,2,2
"0703PLE0019_C",2015-07-26,"CSL",NA,2,2
"0703PLE0019_C",2015-08-23,"CSL",NA,2,2
"0703PLE0019_C",2015-09-13,"CSL",NA,2,2
"0703PLE0019_C",2015-09-28,"CSL",NA,2,2
"0703PLE0019_C",2016-06-19,"CSL",NA,2,2
"0703PLE0019_C",2016-07-04,"CSL",NA,2,2
"0703PLE0019_C",2016-07-17,"CSL",NA,2,2
"0703PLE0019_C",2016-07-30,"CSL",NA,2,2
"0703PLE0019_C",2016-08-14,"CSL",NA,2,2
"0703PLE0019_C",2016-08-28,"CSL",NA,2,2
"0703PLE0019_C",2016-09-12,"CSL",NA,2,2
"0703PLE0019_C",2016-09-24,"CSL",NA,2,2
"0703PLE0019_C",2017-06-04,"CSL",NA,2,2
"0703PLE0019_C",2017-06-24,"CSL",NA,2,2
"0703PLE0019_C",2017-07-09,"CSL",NA,2,2
"0703PLE0019_C",2017-07-24,"CSL",NA,2,2
"0703PLE0019_C",2017-08-14,"CSL",NA,2,2
"0703PLE0019_C",2017-09-04,"CSL",NA,2,2
"0703PLE0019_C",2017-09-10,"CSL",NA,2,2
"0703PLE0019_C",2017-09-24,"CSL",NA,2,2
"0703PLE0019_C",2018-06-17,"CSL",NA,2,2
"0703PLE0019_C",2018-07-01,"CSL",NA,2,2
"0703PLE0019_C",2018-07-16,"CSL",NA,3,3
"0703PLE0019_C",2018-07-29,"CSL",NA,2,2
"0703PLE0019_C",2018-08-12,"CSL",NA,1,NA
"0703PLE0019_C",2018-08-13,"CSL",NA,2,2
"0703PLE0019_C",2018-08-26,"CSL",NA,2,2
"0703PLE0019_C",2018-09-11,"CSL",NA,2,2
"0703PLE0019_C",2018-09-24,"CSL",NA,2,2
"0703TUS0153A_C",2015-06-02,"CSL",3,3,3
"0703TUS0153A_C",2015-06-16,"CSL",3,3,3
"0703TUS0153A_C",2015-07-02,"CSL",3,3,3
"0703TUS0153A_C",2015-07-14,"CSL",3,3,3
"0703TUS0153A_C",2015-07-28,"CSL",3,3,3
"0703TUS0153A_C",2015-08-11,"CSL",3,3,3
"0703TUS0153A_C",2015-08-25,"CSL",3,3,3
"0703TUS0153A_C",2015-09-08,"CSL",3,3,3
"0703TUS0153A_C",2016-07-11,"CSL",3,3,3
"0703TUS0153A_C",2016-07-25,"CSL",3,3,3
"0703TUS0153A_C",2016-08-08,"CSL",3,3,3
"0703TUS0153A_C",2016-08-22,"CSL",3,3,3
"0703TUS0153A_C",2016-09-05,"CSL",3,3,3
"0703TUS0153A_C",2016-09-19,"CSL",3,3,3
"0703TUS0153A_C",2016-10-03,"CSL",3,3,3
"0703TUS0153A_C",2017-06-13,"CSL",3,3,3
"0703TUS0153A_C",2017-06-26,"CSL",3,3,3
"0703TUS0153A_C",2017-07-11,"CSL",3,3,3
"0703TUS0153A_C",2017-07-25,"CSL",3,3,3
"0703TUS0153A_C",2017-08-08,"CSL",3,3,3
"0703TUS0153A_C",2017-08-24,"CSL",3,3,3
"0703TUS0153A_C",2017-09-05,"CSL",3,3,3
"0703TUS0153A_C",2017-09-19,"CSL",3,3,3
"0703TUS0153A_C",2018-05-29,"CSL",3,3,3
"0703TUS0153A_C",2018-06-11,"CSL",3,3,3
"0703TUS0153A_C",2018-06-26,"CSL",3,3,3
"0703TUS0153A_C",2018-07-10,"CSL",4,4,4
"0703TUS0153A_C",2018-07-26,"CSL",3,3,3
"0703TUS0153A_C",2018-08-07,"CSL",3,3,3
"0703TUS0153A_C",2018-08-23,"CSL",3,3,3
"0703TUS0153A_C",2018-09-04,"CSL",3,3,3
"0704CAN0286_C",2017-08-07,"CSL",NA,1,NA
"0704CAN0286_CSL1",2017-06-25,"CSL",3,3,3
"0704CAN0286_CSL1",2017-07-09,"CSL",3,3,3
"0704CAN0286_CSL1",2017-07-27,"CSL",3,3,3
"0704CAN0286_CSL1",2017-08-08,"CSL",3,3,3
"0704CAN0286_CSL1",2017-08-18,"CSL",3,3,3
"0704CAN0286_CSL1",2017-09-04,"CSL",3,3,3
"0704CAN0286_CSL1",2017-09-10,"CSL",3,3,3
"0704CAN0286_CSL1",2017-09-15,"CSL",3,3,3
"0704CAN0286_CSL1",2018-07-01,"CSL",3,3,3
"0704CAN0286_CSL1",2018-07-15,"CSL",3,3,3
"0704CAN0286_CSL1",2018-07-29,"CSL",3,3,3
"0704CAN0286_CSL1",2018-08-12,"CSL",3,3,3
"0704CAN0286_CSL1",2018-08-27,"CSL",4,4,4
"0704CAN0286_CSL1",2018-09-09,"CSL",3,3,3
"0704CAN0286_CSL1",2018-09-23,"CSL",3,3,3
"0704CAN0286_CSL1",2018-10-08,"CSL",3,3,3
"0704CAN0286_CSL2",2017-06-26,"CSL",3,3,3
"0704CAN0286_CSL2",2017-07-09,"CSL",3,3,3
"0704CAN0286_CSL2",2017-07-22,"CSL",3,3,3
"0704CAN0286_CSL2",2017-08-07,"CSL",3,3,3
"0704CAN0286_CSL2",2017-08-19,"CSL",3,3,3
"0704CAN0286_CSL2",2017-09-04,"CSL",3,3,3
"0704CAN0286_CSL2",2017-09-16,"CSL",3,3,3
"0704CAN0286_CSL2",2017-10-02,"CSL",3,3,3
"0704CAN0286_CSL2",2018-06-26,"CSL",3,3,3
"0704CAN0286_CSL2",2018-07-07,"CSL",3,3,3
"0704CAN0286_CSL2",2018-07-22,"CSL",3,3,3
"0704CAN0286_CSL2",2018-08-05,"CSL",3,3,3
"0704CAN0286_CSL2",2018-08-19,"CSL",3,3,3
"0704CAN0286_CSL2",2018-09-02,"CSL",3,3,3
"0704CAN0286_CSL2",2018-09-15,"CSL",3,3,3
"0704CAN0286_CSL2",2018-09-29,"CSL",3,3,3
"0705CAY0296_C",2018-09-18,"CSL",1,NA,NA
"0705CAY0296_CSL1",2017-06-20,"CSL",3,3,3
"0705CAY0296_CSL1",2017-07-05,"CSL",3,3,3
"0705CAY0296_CSL1",2017-07-19,"CSL",3,3,3
"0705CAY0296_CSL1",2017-08-01,"CSL",3,3,3
"0705CAY0296_CSL1",2017-08-16,"CSL",3,3,3
"0705CAY0296_CSL1",2017-08-29,"CSL",3,3,3
"0705CAY0296_CSL1",2017-09-11,"CSL",3,3,3
"0705CAY0296_CSL1",2017-09-27,"CSL",3,3,3
"0705CAY0296_CSL1",2018-06-26,"CSL",3,3,3
"0705CAY0296_CSL1",2018-07-09,"CSL",3,3,3
"0705CAY0296_CSL1",2018-07-25,"CSL",3,3,3
"0705CAY0296_CSL1",2018-08-05,"CSL",3,3,3
"0705CAY0296_CSL1",2018-08-22,"CSL",3,3,3
"0705CAY0296_CSL1",2018-09-04,"CSL",3,3,3
"0705CAY0296_CSL1",2018-09-18,"CSL",NA,2,2
"0705CAY0296_CSL1",2018-10-03,"CSL",3,3,3
"0705CAY0296_CSL2",2017-06-17,"CSL",3,3,3
"0705CAY0296_CSL2",2017-06-28,"CSL",3,3,3
"0705CAY0296_CSL2",2017-07-10,"CSL",3,3,3
"0705CAY0296_CSL2",2017-07-19,"CSL",NA,1,NA
"0705CAY0296_CSL2",2017-07-23,"CSL",3,3,3
"0705CAY0296_CSL2",2017-08-06,"CSL",3,3,3
"0705CAY0296_CSL2",2017-08-21,"CSL",3,3,3
"0705CAY0296_CSL2",2017-09-05,"CSL",3,3,3
"0705CAY0296_CSL2",2017-09-18,"CSL",3,3,3
"0705CAY0296_CSL2",2018-06-24,"CSL",4,4,4
"0705CAY0296_CSL2",2018-07-09,"CSL",3,3,3
"0705CAY0296_CSL2",2018-07-21,"CSL",3,3,3
"0705CAY0296_CSL2",2018-08-04,"CSL",3,3,3
"0705CAY0296_CSL2",2018-09-03,"CSL",3,3,3
"0705CAY0296_CSL2",2018-09-24,"CSL",4,4,4
"0705CAY0296_CSL2",2018-10-08,"CSL",3,3,3
"0705CAY0296_CSL3",2018-07-03,"CSL",3,3,3
"0705CAY0296_CSL3",2018-07-17,"CSL",NA,2,2
"0705CAY0296_CSL3",2018-07-31,"CSL",NA,2,2
"0705CAY0296_CSL3",2018-08-14,"CSL",NA,2,2
"0705CAY0296_CSL3",2018-08-27,"CSL",NA,2,2
"0705CAY0296_CSL3",2018-09-01,"CSL",NA,2,2
"0705CAY0296_CSL3",2018-09-11,"CSL",NA,1,NA
