LakeID,FIN,County,WATER,Alternate_Name,Lake_Proj_Code_Ref::LAKE_PROJ_CODE,Beaches,PWS,Waterbody_Classification,WaterClassPartNo,Dam Class,M_BAS_NAME,BASIN_NAME,M_BASIN_ID,BasinSub,ACRES,SHORELINE_,AREA,LEN,P#,PWLID,_8_Digit_HUC,DATE_ADDED,Waterbody_Type,Chla_PWS
1301UWB6008,H-129-3-P6008,Dutchess,Unnamed Water,,,No,No,C,862-439.1,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.80 ,0.10 ,3099 ,226.12 ,6008,,,,Lake,10
1301UWB6009,H-P6009,Dutchess,Unnamed Water,,,No,No,C,862-440.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.80 ,0.10 ,3305 ,234.54 ,6009,,,,Lake,10
1301UWB6010,H-P6010,Dutchess,Unnamed Water,,,No,No,C,862-440.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,2.30 ,0.30 ,9427 ,491.53 ,6010,,,,Lake,10
1301UWB6011,H-P6011,Dutchess,Unnamed Water,,,No,No,C,862-440.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.20 ,0.20 ,4908 ,300.64 ,6011,,,,Lake,10
1301UWB6012,H-P6012,Dutchess,Unnamed Water,,,No,No,C,862-440.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.10 ,0.20 ,4619 ,340.61 ,6012,,,,Lake,10
1301UWB6013,H-P6013,Dutchess,Unnamed Water,,,No,No,C,862-446.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.10 ,0.20 ,4521 ,259.16 ,6013,,,,Lake,10
1301UWB6014,H-P6014,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.30 ,0.10 ,1341 ,134.95 ,6014,,,,Lake,
1301UWB6015,H-136-6-7A-P6015,Dutchess,Unnamed Water,,,No,No,C,862-448.1,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.80 ,0.10 ,3349 ,238.29 ,6015,,,,Lake,10
1301UWB6016,H-P6016,Dutchess,Unnamed Water,,,No,No,C,862-446.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.20 ,0.20 ,4699 ,335.39 ,6016,,,,Lake,10
1301UWB6017,H-P6017,Dutchess,Unnamed Water,,,No,No,C,862-446.2,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,2.30 ,0.30 ,9189 ,542.11 ,6017,,,,Lake,10
1301UWB6018,H-136-P6018,Dutchess,Unnamed Water,,,No,No,C,862-442,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.00 ,0.20 ,4210 ,378.98 ,6018,,,,Lake,10
1301UWB6019,H-P6019,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.20 ,0.20 ,4838 ,335.45 ,6019,,,,Lake,
1301UWB6020,H-P6020,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,3.60 ,0.40 ,14381 ,627.21 ,6020,,,,Lake,
1301UWB6022,H-P6022,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.70 ,0.10 ,2868 ,220.80 ,6022,,,,Lake,
1301UWB6023,H-158-4-P6023,Dutchess,Unnamed Water,,,No,No,CT,862-508,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.70 ,0.10 ,2868 ,213.64 ,6023,,,,Lake,10
1301UWB6352,H-P6352,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,6.80 ,0.60 ,27506 ,940.56 ,6352,,,,Lake,
1301UWB6355,H-P6355,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.60 ,0.10 ,2625 ,206.39 ,6355,,,,Lake,
1301UWB6356,H-P6356,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.90 ,0.20 ,3691 ,380.44 ,6356,,,,Lake,
1301UWB6357,H-158-7-P6357,Dutchess,Unnamed Water,,,No,No,C,862-509.1,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,3.40 ,0.50 ,13885 ,828.96 ,6357,,,,Lake,10
1301UWB6358,H-158-8A-P6358,Dutchess,Unnamed Water,,,No,No,C,862-509.1,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.90 ,0.20 ,3798 ,249.67 ,6358,,,,Lake,10
1301UWB6359,H-P6359,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.00 ,0.20 ,4027 ,340.89 ,6359,,,,Lake,
1301UWB6362,H-158-17-P6362,Dutchess,Unnamed Water,,,No,No,C,862-518,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.70 ,0.10 ,2829 ,224.51 ,6362,,,,Lake,10
1301UWB6363,H-158-17-P6363,Dutchess,Unnamed Water,,,No,No,C,862-518,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,2.80 ,0.30 ,11528 ,459.70 ,6363,,,,Lake,10
1301UWB6370,H-155-P6370,Dutchess,Unnamed Water,,,No,No,C,862-506,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,1.30 ,0.30 ,5073 ,421.58 ,6370,,,,Lake,10
1301UWB6374,H-P6374,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.50 ,0.10 ,2002 ,236.85 ,6374,,,,Lake,
1301UWB6898,H-98-P6898,Dutchess,Unnamed Water,,,No,No,B,862-361,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.40 ,0.10 ,1505 ,170.21 ,6898,,,,Lake,10
1301UWB6899,H-98-P6899,Dutchess,Unnamed Water,,,No,No,B,862-361,,Lower Hudson River Basin,Lower Hudson Main Stem,13,1301,0.80 ,0.10 ,3099 ,214.35 ,6899,,,,Lake,10
1302BAL0089O,H-31-P44-24-31-P89O,Dutchess,Ballard Pond,,,No,No,CTS,864-345,,Lower Hudson River Basin,Croton,13,1302,4.40 ,0.40 ,17687 ,619.39 ,89,,,,Lake,10
1302UWB0064B,H-31-P44-23-P59-6-P63-1-3-P64B,Dutchess,Unnamed Water,,,No,No,B,864-208,,Lower Hudson River Basin,Croton,13,1302,4.40 ,0.40 ,17627 ,585.07 ,64,,,,Lake,10
1302UWB0064D,H-31-P44-23-P59-6-P63-1-4-P64D,Dutchess,Unnamed Water,,,No,No,B,864-211,,Lower Hudson River Basin,Croton,13,1302,4.90 ,0.50 ,19655 ,750.06 ,64,,,,Lake,10
1302UWB0064E,H-31-P44-23-P59-6-P63-1-P64E,Dutchess,Unnamed Water,,,No,No,B,864-214,,Lower Hudson River Basin,Croton,13,1302,3.10 ,0.30 ,12497 ,531.21 ,64,,,,Lake,10
1302UWB0064F,H-31-P44-23-P59-6-P63-1-P64F,Dutchess,Unnamed Water,,,No,No,B,864-214,,Lower Hudson River Basin,Croton,13,1302,1.20 ,0.20 ,5047 ,317.21 ,64,,,,Lake,10
1302UWB0064G,H-31-P44-23-P59-6-P63-1-5-P64G,Dutchess,Unnamed Water,,,No,No,B,864-213,,Lower Hudson River Basin,Croton,13,1302,0.30 ,0.10 ,1126 ,152.26 ,64,,,,Lake,10
1302UWB0089F,H-31-P44-24-25-1-5-P89F,Dutchess,Gossamans Pond,Unnamed Water,185,No,No,C,864-327,,Lower Hudson River Basin,Croton,13,1302,1.90 ,0.20 ,7574 ,354.80 ,89,,,,Lake,10
1302UWB0089G,H-31-P44-24-25-1-5-P89G,Dutchess,Unnamed Water,,,No,No,C,864-327,,Lower Hudson River Basin,Croton,13,1302,0.40 ,0.10 ,1623 ,166.86 ,89,,,,Lake,10
1302UWB0089H,H-31-P44-24-25-1-P89H,Dutchess,Unnamed Water,,,No,No,C,864-327,,Lower Hudson River Basin,Croton,13,1302,2.20 ,0.30 ,9010 ,527.93 ,89,,,,Lake,10
1302UWB0089I,H-31-P44-24-25-1-6-P89I,Dutchess,Unnamed Water,,,No,No,C,864-327,,Lower Hudson River Basin,Croton,13,1302,0.40 ,0.10 ,1623 ,154.69 ,89,,,,Lake,10
1302UWB0089N,H-31-P44-24-25-1-8-P89N,Dutchess,Unnamed Water,,,No,No,B,864-331,,Lower Hudson River Basin,Croton,13,1302,2.10 ,0.20 ,8552 ,384.79 ,89,,,,Lake,10
1302UWB0089P,H-31-P44-24-32-3-P89P,Dutchess,Unnamed Water,,,No,No,C,864-352,,Lower Hudson River Basin,Croton,13,1302,0.30 ,0.10 ,1264 ,147.10 ,89,,,,Lake,10
1302UWB0089Q,H-31-P44-24-32-5-P89Q,Dutchess,Unnamed Water,,,No,No,C,864-353,,Lower Hudson River Basin,Croton,13,1302,0.30 ,0.10 ,1164 ,141.95 ,89,,,,Lake,10
1302UWB0089R,H-31-P44-24-32-10-P89R,Dutchess,Unnamed Water,,,No,No,C,864-354,,Lower Hudson River Basin,Croton,13,1302,0.60 ,0.10 ,2593 ,206.57 ,89,,,,Lake,10
1302UWB0089T,H-31-P44-24-34-P89T,Dutchess,Unnamed Water,,,No,No,C,864-357,,Lower Hudson River Basin,Croton,13,1302,1.00 ,0.20 ,4019 ,266.14 ,89,,,,Lake,10
1302UWB0089V,H-31-P44-24-35-P89V,Dutchess,Unnamed Water,,,No,No,C,864-357,,Lower Hudson River Basin,Croton,13,1302,4.50 ,0.40 ,18060 ,595.60 ,89,,,,Lake,10
1302UWB0089W,H-31-P44-24-P89W,Dutchess,Unnamed Water,,,No,No,C,864-359,,Lower Hudson River Basin,Croton,13,1302,0.70 ,0.10 ,2971 ,210.82 ,89,,,,Lake,10
1302UWB0102B,H-31-P44-24-31-P102B,Dutchess,Unnamed Water,,,No,No,B,864-347,,Lower Hudson River Basin,Croton,13,1302,4.30 ,0.50 ,17581 ,751.21 ,102,,,,Lake,10
1302UWB5224,H-31-P44-24-31-P5224,Dutchess,Unnamed Water,,,No,No,CTS,864-345,,Lower Hudson River Basin,Croton,13,1302,1.60 ,0.20 ,6570 ,347.04 ,5224,,,,Lake,10
1302UWB5263,H-31-P44-23-P59-6-P63-2-P5263,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Croton,13,1302,1.30 ,0.20 ,5275 ,306.23 ,5263,,,,Lake,
1302UWB5265,H-31-P44-23-P76-3-P5265,Dutchess,Unnamed Water,,,No,No,C,864-259.1,,Lower Hudson River Basin,Croton,13,1302,14.00 ,0.70 ,56663 ,1057.13 ,5265,,,,Lake,10
1302UWB5266,H-31-P44-23-P76-3-4-P5266,Dutchess,Unnamed Water,,,No,No,C,864-267,,Lower Hudson River Basin,Croton,13,1302,4.00 ,0.40 ,16217 ,647.22 ,5266,,,,Lake,10
1302UWB5275,H-31-P44-24-31-P5275,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Croton,13,1302,0.70 ,0.20 ,2980 ,242.23 ,5275,,,,Lake,
1302UWB5276,H-31-P44-24-25-1-7-1-P5276,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Croton,13,1302,1.20 ,0.20 ,4954 ,361.03 ,5276,,,,Lake,
1302UWB5305,H-31-P44-24-32-P5305,Dutchess,Unnamed Water,,,No,No,CTS,864-349,,Lower Hudson River Basin,Croton,13,1302,1.00 ,0.30 ,3958 ,426.58 ,5305,,,,Lake,10
1302UWB5306,H-31-P44-24-32-8-P5306,Dutchess,Unnamed Water,,,No,No,C,864-354,,Lower Hudson River Basin,Croton,13,1302,1.50 ,0.20 ,5981 ,341.10 ,5306,,,,Lake,10
1302UWB5307,H-31-P44-24-32-15-P5307,Dutchess,Unnamed Water,,,No,No,C,864-354,,Lower Hudson River Basin,Croton,13,1302,1.70 ,0.30 ,7020 ,426.97 ,5307,,,,Lake,10
1302UWB5308,H-31-P44-24-32-8-P5308,Dutchess,Unnamed Water,,,No,No,C,864-354,,Lower Hudson River Basin,Croton,13,1302,0.60 ,0.10 ,2615 ,208.22 ,5308,,,,Lake,10
1304UWB0345E,H-95-8-P345E,Dutchess,Unnamed Water,,,No,No,CT,862-272,,Lower Hudson River Basin,Fishkill Creek,13,1304,5.10 ,0.60 ,20810 ,911.74 ,345,,,,Lake,10
1304UWB0345Q,H-95-2-P345Q,Dutchess,Unnamed Water,,,No,No,C,862-242,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.20 ,0.10 ,870 ,109.69 ,345,,,,Lake,10
1304UWB0345V,H-95-P345V,Dutchess,Unnamed Water,,,No,No,C,862-300,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.60 ,0.50 ,10668 ,728.90 ,345,,,,Lake,10
1304UWB0345W,H-95-11A-1-P345W,Dutchess,Unnamed Water,,,No,No,C,862-300,,Lower Hudson River Basin,Fishkill Creek,13,1304,26.50 ,1.10 ,107423 ,1837.83 ,345,,,,Lake,10
1304UWB0346,H-95-10-5-2-P346,Dutchess,Unnamed Water,,,No,No,CT,862-292,,Lower Hudson River Basin,Fishkill Creek,13,1304,5.00 ,0.30 ,20339 ,554.32 ,346,,,,Lake,10
1304UWB0346A,H-95-10-5-P346A,Dutchess,Unnamed Water,,,No,No,CT,862-294,,Lower Hudson River Basin,Fishkill Creek,13,1304,8.00 ,0.60 ,32499 ,1019.76 ,346,,,,Lake,10
1304UWB0346B,H-95-10-5-P346B,Dutchess,Unnamed Water,,,No,No,CT,862-290,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.20 ,0.20 ,4904 ,326.72 ,346,,,,Lake,10
1304UWB0346C,H-95-11A-P346C,Dutchess,Unnamed Water,,,No,No,C,862-302,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.20 ,0.20 ,4710 ,253.37 ,346,,,,Lake,10
1304UWB0348,H-95-10-7-P348,Dutchess,Unnamed Water,,,No,No,CTS,862-295,,Lower Hudson River Basin,Fishkill Creek,13,1304,4.60 ,0.60 ,18475 ,976.59 ,348,,,,Lake,10
1304UWB0348A,H-95-10-2-P348A,Dutchess,Unnamed Water,,,No,No,CT,862-284,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.90 ,0.20 ,7723 ,396.85 ,348,,,,Lake,10
1304UWB0348B,H-95-10-2-7-1C-P348B,Dutchess,Unnamed Water,,,No,No,CT,862-286,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.20 ,0.10 ,996 ,118.41 ,348,,,,Lake,10
1304UWB0348C,H-95-10-9A-P348C,Dutchess,Unnamed Water,,,No,No,C,862-297.2,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.60 ,0.10 ,2533 ,186.63 ,348,,,,Lake,10
1304UWB0348D,H-95-10-9A-P348D,Dutchess,Unnamed Water,,,No,No,C,862-297.2,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.50 ,0.10 ,2083 ,202.52 ,348,,,,Lake,10
1304UWB0348E,H-95-10-9A-2-P348E,Dutchess,Unnamed Water,,,No,No,C,862-297.2,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.30 ,0.10 ,1231 ,135.33 ,348,,,,Lake,10
1304UWB0348F,H-95-10-P348F,Dutchess,Unnamed Water,,,No,No,CT,862-280,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.20 ,3157 ,387.91 ,348,,,,Lake,10
1304UWB0348G,H-95-10-P348G,Dutchess,Unnamed Water,,,No,No,CT,862-280,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.50 ,0.20 ,2065 ,272.07 ,348,,,,Lake,10
1304UWB0348J,H-95-10-15-P348J,Dutchess,Unnamed Water,,,No,No,C,862-299,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.40 ,0.10 ,1515 ,147.29 ,348,,,,Lake,10
1304UWB0348L,H-95-28-P348L,Dutchess,Unnamed Water,,,No,No,C,862-354,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.30 ,0.10 ,1145 ,131.35 ,348,,,,Lake,10
1304UWB0348M,H-95-10-12-P348M,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.20 ,0.10 ,797 ,118.01 ,348,,,,Lake,
1304UWB0348N,H-95-10-17-P348N,Dutchess,Unnamed Water,,,No,No,C,862-299,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.20 ,3411 ,273.10 ,348,,,,Lake,10
1304UWB0350B,H-95-13C-P350B,Dutchess,Unnamed Water,,,No,No,C,862-308,,Lower Hudson River Basin,Fishkill Creek,13,1304,8.20 ,0.50 ,33037 ,730.65 ,350,,,,Lake,10
1304UWB0351A,H-95-P351A,Dutchess,Unnamed Water,,,No,No,CT,862-240,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.80 ,0.50 ,7242 ,742.92 ,351,,,,Lake,10
1304UWB0351B,H-95-16-1-P351B,Dutchess,Unnamed Water,,,No,No,C,862-321,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.50 ,0.10 ,1930 ,222.36 ,351,,,,Lake,10
1304UWB0351C,H-95-16-1A-P351C,Dutchess,Unnamed Water,,,No,No,C,862-323,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.20 ,0.20 ,4825 ,327.66 ,351,,,,Lake,10
1304UWB0351D,H-95-15-P351D,Dutchess,Unnamed Water,,,No,No,C,862-318,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.20 ,3253 ,287.62 ,351,,,,Lake,10
1304UWB0351E,H-95-18-P351E,Dutchess,Unnamed Water,,,No,No,C,862-325,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.80 ,0.20 ,7396 ,341.68 ,351,,,,Lake,10
1304UWB0351F,H-95-20-P351F,Dutchess,Unnamed Water,,,No,No,C,862-342,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.30 ,0.10 ,1089 ,123.01 ,351,,,,Lake,10
1304UWB0351G,H-95-19-P351G,Dutchess,Unnamed Water,,,No,No,CT,862-326,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.60 ,0.20 ,2580 ,253.01 ,351,,,,Lake,10
1304UWB0351I,H-95-19-3-2-P351I,Dutchess,Unnamed Water,,,No,No,A,862-334,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.60 ,0.10 ,2302 ,189.56 ,351,,,,Lake,6
1304UWB0351L,H-95-22-1B-P351L,Dutchess,Unnamed Water,,,No,No,C,862-346,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.20 ,0.10 ,692 ,102.93 ,351,,,,Lake,10
1304UWB0352A,H-95-14-P352A,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.40 ,0.20 ,5762 ,342.39 ,352,,,,Lake,
1304UWB0352B,H-95-14-P352B,Dutchess,Unnamed Water,,,No,No,B,862-313,,Lower Hudson River Basin,Fishkill Creek,13,1304,8.20 ,0.60 ,33075 ,1023.62 ,352,,,,Lake,10
1304UWB0352C,H-95-14-P352C,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.30 ,0.10 ,1024 ,131.75 ,352,,,,Lake,
1304UWB0355A,H-95-19A-P355A,Dutchess,Unnamed Water,,,No,No,C,862-341,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.60 ,0.20 ,6476 ,344.34 ,355,,,,Lake,10
1304UWB0357A,H-95-23-P357A,Dutchess,Unnamed Water,,,No,No,C,862-348,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.60 ,0.10 ,2410 ,222.20 ,357,,,,Lake,10
1304UWB0357B,H-95-23-P357B,Dutchess,Unnamed Water,,,No,No,C,862-348,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.50 ,0.10 ,1979 ,186.98 ,357,,,,Lake,10
1304UWB0357C,H-95-23-1B-P357C,Dutchess,Unnamed Water,,,No,No,C,862-349,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.30 ,0.20 ,5194 ,291.56 ,357,,,,Lake,10
1304UWB0357D,H-95-23-1B-P357D,Dutchess,Unnamed Water,,,No,No,C,862-349,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.10 ,0.00 ,397 ,77.25 ,357,,,,Lake,10
1304UWB0357F,H-95-23-P357F,Dutchess,Unnamed Water,,,No,No,C,862-348,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.10 ,0.20 ,4359 ,256.59 ,357,,,,Lake,10
1304UWB0358,H-95-24-P358,Dutchess,Unnamed Water,,,No,No,C,862-350,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.70 ,0.10 ,2785 ,235.98 ,358,,,,Lake,10
1304UWB0359A,H-P359A,Dutchess,Unnamed Water,,,No,No,C,862-353,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.40 ,0.30 ,5801 ,467.67 ,359,,,,Lake,10
1304UWB0360,H-95-26-1-P360,Dutchess,Unnamed Water,,,No,No,C,862-353,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.20 ,0.10 ,736 ,98.88 ,360,,,,Lake,10
1304UWB0360A,H-95-29A-P360A,Dutchess,Unnamed Water,,,No,No,C,862-354,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.10 ,0.10 ,590 ,93.08 ,360,,,,Lake,10
1304UWB345BB,H-95-11A-P345BB,Dutchess,Unnamed Water,,,No,No,C,862-302,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.70 ,0.30 ,10735 ,427.09 ,345,,,,Lake,10
1304UWB0345G,H-95-4-1-P345GGG,Dutchess,Unnamed Water,,,No,No,C,862-244,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.10 ,3322 ,213.51 ,345,,,,Lake,10
1304UWB0345H,H-95-4-1-P345HHH,Dutchess,Unnamed Water,,,No,No,C,862-244,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.00 ,0.30 ,8077 ,474.29 ,345,,,,Lake,10
1304UWB0345I,H-P345III,Dutchess,Unnamed Water,,,No,No,C,862-271,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.20 ,0.20 ,5041 ,308.68 ,345,,,,Lake,10
1304UWB345RR,H-95-P345RR,Dutchess,Unnamed Water,,,No,No,C,862-241,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.10 ,0.20 ,4292 ,332.45 ,345,,,,Lake,10
1304UWB350AA,H-95-13-1A-P350AA,Dutchess,Unnamed Water,,,No,No,C,862-307,,Lower Hudson River Basin,Fishkill Creek,13,1304,11.80 ,0.70 ,47731 ,1186.83 ,350,,,,Lake,10
1304UWB5225,H-95-19-P353-2-A-P5225,Dutchess,Unnamed Water,,,No,No,C,862-339,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.10 ,3045 ,208.37 ,5225,,,,Lake,10
1304UWB5228,H-95-15-1-P5228,Dutchess,Unnamed Water,,,No,No,C,862-317,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.20 ,0.20 ,4747 ,277.83 ,5228,,,,Lake,10
1304UWB5230,H-P5230,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.30 ,0.20 ,5120 ,278.15 ,5230,,,,Lake,
1304UWB5232,H-95-5C-P5232,Dutchess,Unnamed Water,,,No,No,C,862-271.1,,Lower Hudson River Basin,Fishkill Creek,13,1304,3.60 ,0.30 ,14383 ,496.31 ,5232,,,,Lake,10
1304UWB5233,H-95-6-P5233,Dutchess,Unnamed Water,,,No,No,C,862-271,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.00 ,0.20 ,3860 ,287.43 ,5233,,,,Lake,10
1304UWB5234,H-95-6-P5234,Dutchess,Unnamed Water,,,No,No,C,862-271,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.00 ,0.30 ,4147 ,455.70 ,5234,,,,Lake,10
1304UWB5235,H-P5235,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,39.70 ,1.20 ,160753 ,1915.48 ,5235,,,,Lake,
1304UWB5236,H-P5235-1-P5236,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.60 ,0.20 ,6494 ,383.72 ,5236,,,,Lake,
1304UWB5238,H-P5238,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.80 ,0.20 ,7170 ,347.93 ,5238,,,,Lake,
1304UWB5239,H-P5239,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.80 ,0.20 ,3190 ,264.61 ,5239,,,,Lake,
1304UWB5243,H-P5243,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,5.10 ,0.40 ,20546 ,678.76 ,5243,,,,Lake,
1304UWB5244,H-P5244,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.10 ,0.20 ,8300 ,352.12 ,5244,,,,Lake,
1304UWB5245,H-95-13-P5245,Dutchess,Unnamed Water,,,No,No,CT,862-306,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.40 ,0.20 ,5725 ,319.88 ,5245,,,,Lake,10
1304UWB5247,H-95-13-2-4-P5247,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,11.20 ,0.50 ,45335 ,874.77 ,5247,,,,Lake,
1304UWB5248,H-P5248,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.70 ,0.10 ,2654 ,210.79 ,5248,,,,Lake,
1304UWB5249,H-P5249,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.90 ,0.20 ,3498 ,282.35 ,5249,,,,Lake,
1304UWB5250,H-P5250,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,0.70 ,0.10 ,2641 ,234.26 ,5250,,,,Lake,
1304UWB5252,H-95-11A-P5252,Dutchess,Unnamed Water,,,No,No,C,862-300,,Lower Hudson River Basin,Fishkill Creek,13,1304,3.80 ,0.40 ,15276 ,614.79 ,5252,,,,Lake,10
1304UWB5253,H-95-11A-P5253,Dutchess,Unnamed Water,,,No,No,C,862-300,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.80 ,0.40 ,11198 ,655.31 ,5253,,,,Lake,10
1304UWB5254,H-P5254,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,7.10 ,0.50 ,28538 ,795.89 ,5254,,,,Lake,
1304UWB5255,H-P5255,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.10 ,0.20 ,4364 ,247.58 ,5255,,,,Lake,
1304UWB5256,H-P5256,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.40 ,0.20 ,5777 ,312.88 ,5256,,,,Lake,
1304UWB5257,H-P5257,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.30 ,0.20 ,9400 ,390.43 ,5257,,,,Lake,
1304UWB5259,H-P5259,Dutchess,Unnamed Water,,,No,No,,,,Lower Hudson River Basin,Fishkill Creek,13,1304,1.80 ,0.20 ,7088 ,354.52 ,5259,,,,Lake,
1304UWB5260,H-95-12-1AE-P5260,Dutchess,Unnamed Water,,,No,No,C,862-304.1,,Lower Hudson River Basin,Fishkill Creek,13,1304,2.70 ,0.20 ,11081 ,400.18 ,5260,,,,Lake,10
